"MARKET","SITE","CXR","DDATE","RDATE","DSTP","RSTP","TYPE","BASE","TAXES","FARE","FEE","CURRENCY","QTS","REFERENCE","DCXR","RCXR","DFLIGHT","RFLIGHT","DTIME","RTIME","DROUTE","RROUTE","FLIGHT_CLASS","PASSENGERS","DBOOKING_CLASS","RBOOKING_CLASS","DOPERATING_CXR","ROPERATING_CXR","FIRST_PAGE_PRICE","DDURATION","RDURATION","FUEL_SURCHARGE","DCXRFLIGHT","RCXRFLIGHT","RESPONSE_TIME","PRICED_IN"
"SINCNX","SKO_SG","SQ","08/09/16","08/15/16","0","0","","282.8","162.2","445","0","SGD","07/25/16 16:06","","SQ","SQ","5044","5045","10:30","18:00","10:30 - SIN :: 12:30 - CNX","18:00 - CNX :: 22:05 - SIN","E","1","","","MI","MI","445","03:00","03:05","","SQ5044","SQ5045","",""
"SINCNX","AEG","SQ","08/09/16","08/15/16","0","0","ECONOMY","294.6","162.2","456.8","0","SGD","07/25/16 16:01","","SQ","SQ","5044","5045","10:30","18:00","10:30 - SIN :: 12:30 - CNX","18:00 - CNX :: 22:05 - SIN","E","1","","","MI","MI","456.80","03:00","03:05","","SQ5044","SQ5045","Interstitial : 1; Listpage1 : 31",""
"SINCNX","CHP_SG","PG","08/09/16","08/15/16","0","0","ECONOMY","750","174.64","924.64","0","SGD","07/25/16 16:04","","PG","PG","4217","4214","10:30","18:00","10:30 - SIN :: 12:30 - CNX","18:00 - CNX :: 22:05 - SIN","E","1","","","MI","MI","924.64","03:00","03:05","","PG4217","PG4214","",""
"SINCNX","XPSG_LIVE","PG","08/09/16","08/15/16","0","0","Coach","750","213.8","963.8","0","SGD","07/25/16 16:17","","PG","PG","4217","4214","10:30","18:00","10:30 - SIN :: 12:30 - CNX","18:00 - CNX :: 22:05 - SIN","E","1","K","Y","","","963.8","03:00","03:05","","PG4217","PG4214","",""
"SINCNX","ZUP","PG","08/09/16","08/15/16","0","0","Economy","750.2","213.8","964","","SGD","07/25/16 16:02","","PG","PG","4217","4214","10:30","18:00","10:30 - SIN :: 12:30 - CNX","18:00 - CNX :: 22:05 - SIN","E","1","","","MI","MI","","","","","PG4217","PG4214","",""
"SINCNX","SKO_SG","PG","08/09/16","08/15/16","0","0","","757.5","213.8","971.3","0","SGD","07/25/16 16:06","","PG","PG","4217","4214","10:30","18:00","10:30 - SIN :: 12:30 - CNX","18:00 - CNX :: 22:05 - SIN","E","1","","","MI","MI","971.3","03:00","03:05","","PG4217","PG4214","",""
"SINCNX","AEG","PG","08/09/16","08/15/16","0","0","ECONOMY","775.79","213.8","989.59","0","SGD","07/25/16 16:01","","PG","PG","4217","4214","10:30","18:00","10:30 - SIN :: 12:30 - CNX","18:00 - CNX :: 22:05 - SIN","E","1","","","MI","MI","989.59","03:00","03:05","","PG4217","PG4214","Interstitial : 1; Listpage1 : 31",""
"SINCPH","CHP_SG","TK","08/09/16","08/15/16","1","1","ECONOMY","453","549.65","1002.65","0","SGD","07/25/16 16:04","","TK - TK","TK - TK","55 - 1783","1788 - 54","22:00","06:50","22:00 - SIN :: 04:25 - IST / 07:30 - IST :: 09:50 - CPH","06:50 - CPH :: 11:10 - IST / 01:50 - IST :: 17:55 - SIN","E","1","","","","","1002.65","17:50","29:05","","TK55 - TK1783","TK1788 - TK54","",""
"SINCPH","ZUP","AY","08/09/16","08/15/16","1","1","Economy","524.9","558.1","1083","","SGD","07/25/16 16:03","","AY - AY","AY - AY","82 - 665","664 - 81","23:35","16:55","23:35 - SIN :: 06:35 - HEL / 12:00 - HEL :: 12:40 - CPH","16:55 - CPH :: 19:25 - HEL / 23:55 - HEL :: 16:40 - SIN","E","1","","","AY - AY","AY - AY","","","","","AY82 - AY665","AY664 - AY81","",""
"SINCPH","XPSG_LIVE","TK","08/09/16","08/15/16","1","1","Coach","497","590.8","1087.8","0","SGD","07/25/16 16:18","","TK - TK","TK - TK","55 - 1783","1784 - 54","22:00","11:20","22:00 - SIN :: 04:25 - IST / 07:30 - IST :: 09:50 - CPH","11:20 - CPH :: 15:40 - IST / 01:50 - IST :: 17:55 - SIN","E","1","U - U","W - W","","","1087.8","17:50","24:35","","TK55 - TK1783","TK1784 - TK54","",""
"SINCPH","ZUP","TK","08/09/16","08/15/16","1","1","Economy","497.2","590.8","1088","","SGD","07/25/16 16:03","","TK - TK","TK - TK","55 - 1783","1786 - 54","22:00","18:35","22:00 - SIN :: 04:25 - IST / 07:30 - IST :: 09:50 - CPH","18:35 - CPH :: 22:55 - IST / 01:50 - IST :: 17:55 - SIN","E","1","","","TK - TK","TK - TK","","","","","TK55 - TK1783","TK1786 - TK54","",""
"SINCPH","SKO_SG","TK","08/09/16","08/15/16","1","1","","501.97","590.8","1092.77","0","SGD","07/25/16 16:06","","TK - TK","TK - TK","55 - 1783","1784 - 54","22:00","11:20","22:00 - SIN :: 04:25 - IST / 07:30 - IST :: 09:50 - CPH","11:20 - CPH :: 15:40 - IST / 01:50 - IST :: 17:55 - SIN","E","1","","","TK - TK","TK - TK","1092.77","17:50","24:35","","TK55 - TK1783","TK1784 - TK54","",""
"SINCPH","AEG","TK","08/09/16","08/15/16","1","1","ECONOMY","525.45","590.8","1116.25","0","SGD","07/25/16 16:02","","TK - TK","TK - TK","0055 - 1783","1786 - 0054","22:00","18:35","22:00 - SIN :: 04:25 - IST / 07:30 - IST :: 09:50 - CPH","18:35 - CPH :: 22:55 - IST / 01:50 - IST :: 17:55 - SIN","E","1","","","","","1116.25","17:50","17:20","","TK0055 - TK1783","TK1786 - TK0054","Interstitial : 1; Listpage1 : 35",""
"SINCPH","CHP_SG","QR","08/09/16","08/15/16","1","1","ECONOMY","704","426.48","1130.48","0","SGD","07/25/16 16:04","","QR - QR","QR - QR","947 - 163","160 - 946","21:20","18:20","21:20 - SIN :: 23:55 - DOH / 14:30 - DOH :: 19:50 - CPH","18:20 - CPH :: 01:20 - DOH / 02:25 - DOH :: 15:15 - SIN","E","1","","","","","1130.48","28:30","14:55","","QR947 - QR163","QR160 - QR946","",""
"SINCPH","XPSG_LIVE","AY","08/09/16","08/15/16","1","1","Coach","588","558.1","1146.1","0","SGD","07/25/16 16:18","","AY - AY","AY - AY","82 - 665","668 - 81","23:35","20:20","23:35 - SIN :: 06:35 - HEL / 12:00 - HEL :: 12:40 - CPH","20:20 - CPH :: 22:50 - HEL / 23:55 - HEL :: 16:40 - SIN","E","1","R - R","R - R","","","1146.1","19:05","14:20","","AY82 - AY665","AY668 - AY81","",""
"SINCPH","CHP_SG","AF","08/09/16","08/15/16","1","1","ECONOMY","684","467.84","1151.84","0","SGD","07/25/16 16:04","","AF - AF","AF - AF","257 - 1850","1351 - 256","22:50","06:50","22:50 - SIN :: 06:10 - CDG / 13:20 - CDG :: 15:10 - CPH","06:50 - CPH :: 08:50 - CDG / 21:00 - CDG :: 15:50 - SIN","E","1","","","","","1151.84","22:20","27:00","","AF257 - AF1850","AF1351 - AF256","",""
"SINCPH","SKO_SG","QR","08/09/16","08/15/16","1","1","","689.92","465.5","1155.42","0","SGD","07/25/16 16:06","","QR - QR","QR - QR","947 - 163","164 - 944","21:20","22:40","21:20 - SIN :: 23:55 - DOH / 14:30 - DOH :: 19:50 - CPH","22:40 - CPH :: 05:40 - DOH / 07:30 - DOH :: 20:20 - SIN","E","1","","","QR - QR","QR - QR","1155.42","28:30","15:40","","QR947 - QR163","QR164 - QR944","",""
"SINCPH","ZUP","QR","08/09/16","08/15/16","1","1","Economy","690.5","465.5","1156","","SGD","07/25/16 16:03","","QR - QR","QR - QR","947 - 163","160 - 944","21:20","18:20","21:20 - SIN :: 23:55 - DOH / 14:30 - DOH :: 19:50 - CPH","18:20 - CPH :: 01:20 - DOH / 07:30 - DOH :: 20:20 - SIN","E","1","","","QR - QR","QR - QR","","","","","QR947 - QR163","QR160 - QR944","",""
"SINCPH","CHP_SG","AY","08/09/16","08/15/16","1","1","ECONOMY","613","554.29","1167.29","0","SGD","07/25/16 16:04","","AY - AY","AY - AY","82 - 665","664 - 81","23:35","16:55","23:35 - SIN :: 06:35 - HEL / 12:00 - HEL :: 12:40 - CPH","16:55 - CPH :: 19:25 - HEL / 23:55 - HEL :: 16:40 - SIN","E","1","","","","","1167.29","19:05","17:45","","AY82 - AY665","AY664 - AY81","",""
"SINCPH","XPSG_LIVE","AF","08/09/16","08/15/16","1","1","Coach","725","458","1183","0","SGD","07/25/16 16:18","","AF - AF","AF - AF","257 - 1750","1751 - 256","22:50","09:55","22:50 - SIN :: 06:10 - CDG / 07:15 - CDG :: 09:05 - CPH","09:55 - CPH :: 11:55 - CDG / 21:00 - CDG :: 15:50 - SIN","E","1","V - L","L - R","","","1183","16:15","23:55","","AF257 - AF1750","AF1751 - AF256","",""
"SINCPH","SKO_SG","AY","08/09/16","08/15/16","1","1","","631.25","558.1","1189.35","0","SGD","07/25/16 16:06","","AY - AY","AY - AY","82 - 665","664 - 81","23:35","16:55","23:35 - SIN :: 06:35 - HEL / 12:00 - HEL :: 12:40 - CPH","16:55 - CPH :: 19:25 - HEL / 23:55 - HEL :: 16:40 - SIN","E","1","","","AY - AY","AY - AY","1189.35","19:05","17:45","","AY82 - AY665","AY664 - AY81","",""
"SINCPH","ZUP","AF","08/09/16","08/15/16","1","1","Economy","745","458","1203","","SGD","07/25/16 16:03","","AF - AF","AF - AF","257 - 1750","1751 - 256","22:50","09:55","22:50 - SIN :: 06:10 - CDG / 07:15 - CDG :: 09:05 - CPH","09:55 - CPH :: 11:55 - CDG / 21:00 - CDG :: 15:50 - SIN","E","1","","","AF - AF","AF - AF","","","","","AF257 - AF1750","AF1751 - AF256","",""
"SINCPH","AEG","AY","08/09/16","08/15/16","1","1","ECONOMY","723.93","558.1","1282.03","0","SGD","07/25/16 16:02","","AY - AY","AY - AY","0082 - 0665","0668 - 0081","23:35","20:20","23:35 - SIN :: 06:35 - HEL / 12:00 - HEL :: 12:40 - CPH","20:20 - CPH :: 22:50 - HEL / 23:55 - HEL :: 16:40 - SIN","E","1","","","","","1282.03","19:05","14:20","","AY0082 - AY0665","AY0668 - AY0081","Interstitial : 1; Listpage1 : 35",""
"SINCPH","SKO_SG","EK","08/09/16","08/15/16","1","1","","828","504","1332","0","SGD","07/25/16 16:06","","EK - EK","EK - EK","355 - 151","152 - 404","21:35","15:35","21:35 - SIN :: 00:55 - DXB / 08:20 - DXB :: 13:15 - CPH","15:35 - CPH :: 23:55 - DXB / 09:25 - DXB :: 20:55 - SIN","E","1","","","EK - EK","EK - EK","1332","21:40","23:20","","EK355 - EK151","EK152 - EK404","",""
"SINCPH","XPSG_LIVE","EK","08/09/16","08/15/16","1","1","Coach","828","504","1332","0","SGD","07/25/16 16:18","","EK - EK","EK - EK","355 - 151","152 - 354","21:35","15:35","21:35 - SIN :: 00:55 - DXB / 08:20 - DXB :: 13:15 - CPH","15:35 - CPH :: 23:55 - DXB / 03:05 - DXB :: 15:00 - SIN","E","1","Q - Q","L - L","","","1332","21:40","17:25","","EK355 - EK151","EK152 - EK354","",""
"SINCPH","ZUP","EK","08/09/16","08/15/16","1","1","Economy","848","504","1352","","SGD","07/25/16 16:03","","EK - EK","EK - EK","355 - 151","152 - 354","21:35","15:35","21:35 - SIN :: 00:55 - DXB / 08:20 - DXB :: 13:15 - CPH","15:35 - CPH :: 23:55 - DXB / 03:05 - DXB :: 15:00 - SIN","E","1","","","EK - EK","EK - EK","","","","","EK355 - EK151","EK152 - EK354","",""
"SINCPH","CHP_SG","BA","08/09/16","08/15/16","1","1","ECONOMY","800","601.72","1401.72","0","SGD","07/25/16 16:04","","BA - BA","BA - BA","12 - 812","821 - 11","23:20","19:50","23:20 - SIN :: 05:50 - LHR / 07:00 - LHR :: 09:50 - CPH","19:50 - CPH :: 20:55 - LHR / 20:00 - LHR :: 16:05 - SIN","E","1","","","","","1401.72","16:30","38:15","","BA12 - BA812","BA821 - BA11","",""
"SINCPH","CHP_SG","KL","08/09/16","08/15/16","1","1","ECONOMY","1028","423.39","1451.39","0","SGD","07/25/16 16:04","","KL - KL","KL - KL","836 - 1129","1130 - 835","00:40","14:40","00:40 - SIN :: 07:35 - AMS / 12:35 - AMS :: 13:55 - CPH","14:40 - CPH :: 16:05 - AMS / 20:55 - AMS :: 15:35 - SIN","E","1","","","","","1451.39","19:15","18:55","","KL836 - KL1129","KL1130 - KL835","",""
"SINCPH","XPSG_LIVE","KL","08/09/16","08/15/16","1","1","Coach","1028","426.6","1454.6","0","SGD","07/25/16 16:18","","KL - KL","KL - KL","836 - 1127","1132 - 835","00:40","16:25","00:40 - SIN :: 07:35 - AMS / 09:45 - AMS :: 11:05 - CPH","16:25 - CPH :: 17:55 - AMS / 20:55 - AMS :: 15:35 - SIN","E","1","T - L","L - T","","","1454.6","16:25","17:10","","KL836 - KL1127","KL1132 - KL835","",""
"SINCPH","ZUP","KL","08/09/16","08/15/16","1","1","Economy","1048.4","426.6","1475","","SGD","07/25/16 16:03","","KL - KL","KL - KL","836 - 1127","1132 - 835","00:40","16:25","00:40 - SIN :: 07:35 - AMS / 09:45 - AMS :: 11:05 - CPH","16:25 - CPH :: 17:55 - AMS / 20:55 - AMS :: 15:35 - SIN","E","1","","","KL - KL","KL - KL","","","","","KL836 - KL1127","KL1132 - KL835","",""
"SINCPH","CHP_SG","LH","08/09/16","08/15/16","1","1","ECONOMY","795","690.8","1485.8","0","SGD","07/25/16 16:04","","LH - LH","LH - LH","779 - 826","831 - 778","23:40","18:40","23:40 - SIN :: 06:20 - FRA / 09:40 - FRA :: 11:00 - CPH","18:40 - CPH :: 20:10 - FRA / 21:55 - FRA :: 16:20 - SIN","E","1","","","","","1485.8","17:20","15:40","","LH779 - LH826","LH831 - LH778","",""
"SINCPH","XPSG_LIVE","LH","08/09/16","08/15/16","1","1","Coach","795","708.7","1503.7","0","SGD","07/25/16 16:18","","LH - LH","LH - LH","779 - 828","831 - 778","23:40","18:40","23:40 - SIN :: 06:20 - FRA / 12:20 - FRA :: 13:40 - CPH","18:40 - CPH :: 20:10 - FRA / 21:55 - FRA :: 16:20 - SIN","E","1","L - L","T - T","","","1503.7","20:00","15:40","","LH779 - LH828","LH831 - LH778","",""
"SINCPH","ZUP","LH","08/09/16","08/15/16","1","1","Economy","795.3","708.7","1504","","SGD","07/25/16 16:03","","LH - LH","LH - LH","779 - 824","831 - 778","23:40","18:40","23:40 - SIN :: 06:20 - FRA / 07:35 - FRA :: 08:55 - CPH","18:40 - CPH :: 20:10 - FRA / 21:55 - FRA :: 16:20 - SIN","E","1","","","LH - LH","LH - LH","","","","","LH779 - LH824","LH831 - LH778","",""
"SINCPH","SKO_SG","LH","08/09/16","08/15/16","1","1","","802.95","708.7","1511.65","0","SGD","07/25/16 16:06","","LH - LH","LH - LH","779 - 824","831 - 778","23:40","18:40","23:40 - SIN :: 06:20 - FRA / 07:35 - FRA :: 08:55 - CPH","18:40 - CPH :: 20:10 - FRA / 21:55 - FRA :: 16:20 - SIN","E","1","","","LH - LH","LH - LH","1511.65","15:15","15:40","","LH779 - LH824","LH831 - LH778","",""
"SINCPH","SKO_SG","BA","08/09/16","08/15/16","1","1","","914.05","605.2","1519.25","0","SGD","07/25/16 16:06","","BA - BA","BA - BA","12 - 816","811 - 11","23:20","07:15","23:20 - SIN :: 05:50 - LHR / 12:55 - LHR :: 15:50 - CPH","07:15 - CPH :: 08:30 - LHR / 20:00 - LHR :: 16:05 - SIN","E","1","","","BA - JO","JO - BA","1519.25","22:30","26:50","","BA12 - BA816","BA811 - BA11","",""
"SINCPH","AEG","QR","08/09/16","08/15/16","1","1","ECONOMY","1102","460.6","1562.6","0","SGD","07/25/16 16:02","","QR - QR","QR - QR","0943 - 0163","0164 - 0944","10:40","22:40","10:40 - SIN :: 13:15 - DOH / 14:30 - DOH :: 19:50 - CPH","22:40 - CPH :: 05:40 - DOH / 07:30 - DOH :: 20:20 - SIN","E","1","","","","","1562.60","15:10","15:40","","QR0943 - QR0163","QR0164 - QR0944","Interstitial : 1; Listpage1 : 35",""
"SINCPH","XPSG_LIVE","QR","08/09/16","08/15/16","1","1","Coach","1104","460.6","1564.6","0","SGD","07/25/16 16:18","","QR - QR","QR - QR","943 - 163","160 - 946","10:40","18:20","10:40 - SIN :: 13:15 - DOH / 14:30 - DOH :: 19:50 - CPH","18:20 - CPH :: 01:20 - DOH / 02:25 - DOH :: 15:15 - SIN","E","1","K - K","T - T","","","1564.6","15:10","14:55","","QR943 - QR163","QR160 - QR946","",""
"SINCPH","ZUP","BA","08/09/16","08/15/16","1","1","Economy","1034.8","605.2","1640","","SGD","07/25/16 16:03","","BA - BA","BA - BA","12 - 812","821 - 11","23:20","19:50","23:20 - SIN :: 05:50 - LHR / 07:00 - LHR :: 09:50 - CPH","19:50 - CPH :: 20:55 - LHR / 20:00 - LHR :: 16:05 - SIN","E","1","","","BA - BA","BA - BA","","","","","BA12 - BA812","BA821 - BA11","",""
"SINCPH","XPSG_LIVE","BA","08/09/16","08/15/16","1","1","Coach","1035","605.2","1640.2","0","SGD","07/25/16 16:18","","BA - BA","BA - BA","12 - 812","817 - 15","23:20","16:35","23:20 - SIN :: 05:50 - LHR / 07:00 - LHR :: 09:50 - CPH","16:35 - CPH :: 17:40 - LHR / 21:35 - LHR :: 17:40 - SIN","E","1","V - S","M - M","","","1640.2","16:30","19:05","","BA12 - BA812","BA817 - BA15","",""
"SINCPH","AEG","EK","08/09/16","08/15/16","1","1","ECONOMY","1139.52","504","1643.52","0","SGD","07/25/16 16:02","","EK - EK","EK - EK","0405 - 0151","0152 - 0354","01:40","15:35","01:40 - SIN :: 04:50 - DXB / 08:20 - DXB :: 13:15 - CPH","15:35 - CPH :: 23:55 - DXB / 03:05 - DXB :: 15:00 - SIN","E","1","","","","","1643.52","17:35","17:25","","EK0405 - EK0151","EK0152 - EK0354","Interstitial : 1; Listpage1 : 35",""
"SINCPH","SKO_SG","AF","08/09/16","08/15/16","1","1","","1193.82","458","1651.82","0","SGD","07/25/16 16:06","","AF - AF","AF - AF","257 - 1850","1751 - 256","22:50","09:55","22:50 - SIN :: 06:10 - CDG / 13:20 - CDG :: 15:10 - CPH","09:55 - CPH :: 11:55 - CDG / 21:00 - CDG :: 15:50 - SIN","E","1","","","AF - AF","AF - AF","1651.82","22:20","23:55","","AF257 - AF1850","AF1751 - AF256","",""
"SINCPH","CHP_SG","EK","08/09/16","08/15/16","1","1","ECONOMY","1213","453.54","1666.54","0","SGD","07/25/16 16:04","","EK - EK","EK - EK","355 - 151","152 - 348","21:35","15:35","21:35 - SIN :: 00:55 - DXB / 08:20 - DXB :: 13:15 - CPH","15:35 - CPH :: 23:55 - DXB / 07:45 - DXB :: 21:35 - SIN","E","1","","","","","1666.54","21:40","24:00","","EK355 - EK151","EK152 - EK348","",""
"SINCPH","AEG","BA","08/09/16","08/15/16","1","1","ECONOMY","1075.3","605.2","1680.5","0","SGD","07/25/16 16:02","","BA - BA","BA - BA","0012 - 0812","0819 - 0015","23:20","18:25","23:20 - SIN :: 05:50 - LHR / 07:00 - LHR :: 09:50 - CPH","18:25 - CPH :: 19:30 - LHR / 21:35 - LHR :: 17:40 - SIN","E","1","","","","","1680.50","16:30","17:15","","BA0012 - BA0812","BA0819 - BA0015","Interstitial : 1; Listpage1 : 35",""
"SINCPH","SKO_SG","KL","08/09/16","08/15/16","1","1","","1341.28","426.6","1767.88","0","SGD","07/25/16 16:06","","KL - KL","KL - KL","836 - 1129","1132 - 835","00:40","16:25","00:40 - SIN :: 07:35 - AMS / 12:35 - AMS :: 13:55 - CPH","16:25 - CPH :: 17:55 - AMS / 20:55 - AMS :: 15:35 - SIN","E","1","","","KL - KL","KL - KL","1767.88","19:15","17:10","","KL836 - KL1129","KL1132 - KL835","",""
"SINCPH","CHP_SG","LX","08/09/16","08/15/16","1","1","ECONOMY","1170","681.84","1851.84","0","SGD","07/25/16 16:04","","LX - LX","LX - LX","179 - 1266","4701 - 178","23:10","07:55","23:10 - SIN :: 06:10 - ZRH / 07:10 - ZRH :: 08:55 - CPH","07:55 - CPH :: 09:40 - ZRH / 22:45 - ZRH :: 17:20 - SIN","E","1","","","","","1851.84","15:45","27:25","","LX179 - LX1266","LX4701 - LX178","",""
"SINCPH","ZUP","LX","08/09/16","08/15/16","1","1","Economy","1370.3","683.7","2054","","SGD","07/25/16 16:03","","LX - LX","LX - LX","179 - 1266","1273 - 178","23:10","20:00","23:10 - SIN :: 06:10 - ZRH / 07:10 - ZRH :: 08:55 - CPH","20:00 - CPH :: 21:45 - ZRH / 22:45 - ZRH :: 17:20 - SIN","E","1","","","LX - LX","LX - LX","","","","","LX179 - LX1266","LX1273 - LX178","",""
"SINCPH","ZUP","SQ","08/09/16","08/15/16","1","1","Economy","2010.4","731.6","2742","","SGD","07/25/16 16:03","","SQ - SQ","SQ - SQ","26 - 2020","2023 - 2007","23:55","18:40","23:55 - SIN :: 06:40 - FRA / 21:50 - FRA :: 23:10 - CPH","18:40 - CPH :: 20:10 - FRA / 21:55 - FRA :: 16:20 - SIN","E","1","","","SQ - LH","LH - LH","","","","","SQ26 - SQ2020","SQ2023 - SQ2007","",""
"SINCPH","ZUP","TG","08/09/16","08/15/16","1","1","Economy","2174.8","592.2","2767","","SGD","07/25/16 16:03","","TG - TG","TG - TG","410 - 950","951 - 403","20:50","14:25","20:50 - SIN :: 22:10 - BKK / 01:20 - BKK :: 07:40 - CPH","14:25 - CPH :: 06:00 - BKK / 08:00 - BKK :: 11:15 - SIN","E","1","","","TG - TG","TG - TG","","","","","TG410 - TG950","TG951 - TG403","",""
"SINCPH","CHP_SG","TG","08/09/16","08/15/16","1","1","ECONOMY","2289","527.2","2816.2","0","SGD","07/25/16 16:04","","TG - TG","TG - TG","410 - 950","951 - 403","20:50","14:25","20:50 - SIN :: 22:10 - BKK / 01:20 - BKK :: 07:40 - CPH","14:25 - CPH :: 06:00 - BKK / 08:00 - BKK :: 11:15 - SIN","E","1","","","","","2816.2","16:50","14:50","","TG410 - TG950","TG951 - TG403","",""
"SINCPH","CHP_SG","SQ","08/09/16","08/15/16","1","1","ECONOMY","2510","662.47","3172.47","0","SGD","07/25/16 16:04","","SQ - SQ","SQ - SQ","326 - 2020","2023 - 2007","13:55","18:40","13:55 - SIN :: 20:40 - FRA / 21:50 - FRA :: 23:10 - CPH","18:40 - CPH :: 20:10 - FRA / 21:55 - FRA :: 16:20 - SIN","E","1","","","SQ - LH","LH - LH","3172.47","15:15","15:40","","SQ326 - SQ2020","SQ2023 - SQ2007","",""
"SINCPH","CHP_SG","SK","08/09/16","08/15/16","1","1","ECONOMY","3859","608.23","4467.23","0","SGD","07/25/16 16:04","","SK - SK","SK - SK","8044 - 552","2551 - 8043","23:55","08:15","23:55 - SIN :: 07:15 - AMS / 10:25 - AMS :: 11:50 - CPH","08:15 - CPH :: 09:40 - AMS / 11:15 - AMS :: 05:55 - SIN","E","1","","","SQ - SK","SK - SQ","4467.23","17:55","15:40","","SK8044 - SK552","SK2551 - SK8043","",""
"SINCPT","CHP_SG","QR","08/09/16","08/15/16","1","1","ECONOMY","546","418.08","964.08","0","SGD","07/25/16 16:04","","QR - QR","QR - QR","947 - 1369","1370 - 944","21:20","13:20","21:20 - SIN :: 23:55 - DOH / 02:45 - DOH :: 11:45 - CPT","13:20 - CPT :: 23:50 - DOH / 07:30 - DOH :: 20:20 - SIN","E","1","","","","","964.08","20:25","25:00","","QR947 - QR1369","QR1370 - QR944","",""
"SINCPT","SKO_SG","QR","08/09/16","08/15/16","1","1","","535.08","452.9","987.98","0","SGD","07/25/16 16:07","","QR - QR","QR - QR","947 - 1369","1370 - 944","21:20","13:20","21:20 - SIN :: 23:55 - DOH / 02:45 - DOH :: 11:45 - CPT","13:20 - CPT :: 23:50 - DOH / 07:30 - DOH :: 20:20 - SIN","E","1","","","QR - QR","QR - QR","987.98","20:25","25:00","","QR947 - QR1369","QR1370 - QR944","",""
"SINCPT","ZUP","QR","08/09/16","08/15/16","1","1","Economy","535.1","452.9","988","","SGD","07/25/16 16:03","","QR - QR","QR - QR","947 - 1369","1370 - 946","21:20","13:20","21:20 - SIN :: 23:55 - DOH / 02:45 - DOH :: 11:45 - CPT","13:20 - CPT :: 23:50 - DOH / 02:25 - DOH :: 15:15 - SIN","E","1","","","QR - QR","QR - QR","","","","","QR947 - QR1369","QR1370 - QR946","",""
"SINCPT","XPSG_LIVE","QR","08/09/16","08/15/16","1","1","Coach","546","452.9","998.9","0","SGD","07/25/16 16:18","","QR - QR","QR - QR","947 - 1369","1370 - 944","21:20","13:20","21:20 - SIN :: 23:55 - DOH / 02:45 - DOH :: 11:45 - CPT","13:20 - CPT :: 23:50 - DOH / 07:30 - DOH :: 20:20 - SIN","E","1","T - T","T - T","","","998.9","20:25","25:00","","QR947 - QR1369","QR1370 - QR944","",""
"SINCPT","AEG","QR","08/09/16","08/15/16","1","1","ECONOMY","549.76","452.9","1002.66","0","SGD","07/25/16 16:02","","QR - QR","QR - QR","0947 - 1369","1370 - 0946","21:20","13:20","21:20 - SIN :: 23:55 - DOH / 02:45 - DOH :: 11:45 - CPT","13:20 - CPT :: 23:50 - DOH / 02:25 - DOH :: 15:15 - SIN","E","1","","","","","1002.66","20:25","19:55","","QR0947 - QR1369","QR1370 - QR0946","Interstitial : 2; Listpage1 : 31",""
"SINCPT","SKO_SG","EK","08/09/16","08/15/16","1","1","","740","523.5","1263.5","0","SGD","07/25/16 16:07","","EK - EK","EK - EK","349 - 778","771 - 404","00:50","18:05","00:50 - SIN :: 06:00 - DXB / 10:50 - DXB :: 18:30 - CPT","18:05 - CPT :: 05:30 - DXB / 09:25 - DXB :: 20:55 - SIN","E","1","","","EK - EK","EK - EK","1263.5","23:40","20:50","","EK349 - EK778","EK771 - EK404","",""
"SINCPT","XPSG_LIVE","EK","08/09/16","08/15/16","1","1","Coach","740","523.5","1263.5","0","SGD","07/25/16 16:18","","EK - EK","EK - EK","405 - 778","771 - 404","01:40","18:05","01:40 - SIN :: 04:50 - DXB / 10:50 - DXB :: 18:30 - CPT","18:05 - CPT :: 05:30 - DXB / 09:25 - DXB :: 20:55 - SIN","E","1","L - L","L - L","","","1263.5","22:50","20:50","","EK405 - EK778","EK771 - EK404","",""
